2025-04-21 22:39:50 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:32:55 [main] INFO  c.c.f.h.controller.ItemsController - Item with id - 1 of category with id - 4 has been deleted in household with id - 1
2025-04-21 23:32:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:55 [main] INFO  c.c.f.h.c.LocationsControllerTest - Starting LocationsControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 12076 (started by Administrator in E:\household)
2025-04-21 23:32:55 [main] INFO  c.c.f.h.c.LocationsControllerTest - The following 1 profile is active: "local"
2025-04-21 23:32:55 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 59e87c43-9370-427b-b056-dbb2ccd6f990

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 23:32:55 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1eea09a4, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@769e025c, org.springframework.security.web.context.SecurityContextPersistenceFilter@88d92e5, org.springframework.security.web.header.HeaderWriterFilter@6814fe0e, org.springframework.security.web.csrf.CsrfFilter@5b64bc02, org.springframework.security.web.authentication.logout.LogoutFilter@67b1f69, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@472c5608, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@3f5f610d, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@53279691, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@5e0fbfb6, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3b6ccd61, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7447b08c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7076714c, org.springframework.security.web.session.SessionManagementFilter@7677a485, org.springframework.security.web.access.ExceptionTranslationFilter@2572d409, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7d0c21]
2025-04-21 23:32:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:55 [main] INFO  c.c.f.h.c.LocationsControllerTest - Started LocationsControllerTest in 0.363 seconds (JVM running for 5.264)
2025-04-21 23:32:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:32:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:32:55 [main] INFO  c.c.f.h.c.LocationsController - Location with id -1 in household with id - 1 has been updated as - null
2025-04-21 23:32:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:32:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:55 [main] INFO  c.c.f.h.c.LocationsController - Location  - LocationCreationDTO(title=location_1, description=description) has been created in household with id - 1 
2025-04-21 23:32:55 [main] INFO  c.c.f.h.c.LogsControllerTest - Starting LogsControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 12076 (started by Administrator in E:\household)
2025-04-21 23:32:55 [main] INFO  c.c.f.h.c.LogsControllerTest - The following 1 profile is active: "local"
2025-04-21 23:32:55 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 187efe7d-96d3-4269-9b7a-fbf3371cfa79

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 23:32:55 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4c85eb6b, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@39ae8a75, org.springframework.security.web.context.SecurityContextPersistenceFilter@767ab988, org.springframework.security.web.header.HeaderWriterFilter@c2c1622, org.springframework.security.web.csrf.CsrfFilter@106dbf5f, org.springframework.security.web.authentication.logout.LogoutFilter@209aefd1, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@38e26e29, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@33225b82, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@1296284f, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@52b2aa6e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@578ce232, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3bfd73e7, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@553011a9, org.springframework.security.web.session.SessionManagementFilter@b1078f2, org.springframework.security.web.access.ExceptionTranslationFilter@20003af7, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@e6f7638]
2025-04-21 23:32:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:32:55 [main] INFO  c.c.f.h.c.LogsControllerTest - Started LogsControllerTest in 0.339 seconds (JVM running for 5.732)
2025-04-21 23:32:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:32:55 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:55 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:56 [main] INFO  c.c.f.h.c.MaintenanceControllerTest - Starting MaintenanceControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 12076 (started by Administrator in E:\household)
2025-04-21 23:32:56 [main] INFO  c.c.f.h.c.MaintenanceControllerTest - The following 1 profile is active: "local"
2025-04-21 23:32:56 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: aaef0e98-8dad-4e3b-82c9-8dea40c88e48

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 23:32:56 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1a2b0708, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5281a933, org.springframework.security.web.context.SecurityContextPersistenceFilter@42d99e91, org.springframework.security.web.header.HeaderWriterFilter@517cfd07, org.springframework.security.web.csrf.CsrfFilter@1ad98afc, org.springframework.security.web.authentication.logout.LogoutFilter@5ef92103, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@4ca8d446, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@3c57fb14, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@58814dc1, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@730632bb, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@15af39d5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@238d6aa2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1ad03f80, org.springframework.security.web.session.SessionManagementFilter@14017887, org.springframework.security.web.access.ExceptionTranslationFilter@7f150691, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@16dbc731]
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:32:56 [main] INFO  c.c.f.h.c.MaintenanceControllerTest - Started MaintenanceControllerTest in 0.25 seconds (JVM running for 6.01)
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:56 [main] INFO  c.c.f.h.c.MaintenanceController - Maintenance - MaintenanceCreationDTO(title=Weekly maintenance, description=Weekly description, assignee=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), creator=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), recurringType=WEEKLY, endDate=Sun May 11 00:00:00 PDT 2025, interval=1, time=10:00, dayOfMonth=0, daysOfWeekPattern=1111111, month=0, startDate=Mon Apr 28 00:00:00 PDT 2025, tasks=[], dailyTimes=[], daysOfMonth=[], yearlyDates=[]) has been created in household with id - 1
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:56 [main] INFO  c.c.f.h.c.MaintenanceController - Maintenance - MaintenanceCreationDTO(title=Yearly maintenance, description=Monthly description, assignee=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), creator=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), recurringType=YEARLY, endDate=Wed Apr 21 00:00:00 PDT 2027, interval=1, time=10:00, dayOfMonth=2, daysOfWeekPattern=0000000, month=2, startDate=Mon Apr 28 00:00:00 PDT 2025, tasks=[], dailyTimes=[], daysOfMonth=[], yearlyDates=[]) has been created in household with id - 1
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:56 [main] INFO  c.c.f.h.c.MaintenanceController - Maintenance - MaintenanceCreationDTO(title=Daily maintenance, description=Daily description, assignee=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), creator=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), recurringType=DAILY, endDate=Sun May 11 00:00:00 PDT 2025, interval=1, time=10:00, dayOfMonth=0, daysOfWeekPattern=0000000, month=0, startDate=Mon Apr 28 00:00:00 PDT 2025, tasks=[], dailyTimes=[], daysOfMonth=[], yearlyDates=[]) has been created in household with id - 1
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:56 [main] ERROR c.c.f.h.c.MaintenanceController - ERRORHousehold With id: 0 doesn't exist
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:56 [main] INFO  c.c.f.h.c.MaintenanceController - Maintenance with id -2 in household with id - 1 has been updated as MaintenanceCreationDTO(title=Updated maintenance, description=UpdatedMaintenance, assignee=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), creator=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), recurringType=DAILY, endDate=Mon May 05 00:00:00 PDT 2025, interval=1, time=10:00, dayOfMonth=0, daysOfWeekPattern=0000000, month=0, startDate=Mon Apr 28 00:00:00 PDT 2025, tasks=[], dailyTimes=[], daysOfMonth=[], yearlyDates=[])
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:32:56 [main] INFO  c.c.f.h.c.MaintenanceController - Maintenance - MaintenanceCreationDTO(title=Monthly maintenance, description=Monthly description, assignee=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), creator=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), recurringType=MONTHLY, endDate=Sat May 31 00:00:00 PDT 2025, interval=1, time=10:00, dayOfMonth=1, daysOfWeekPattern=0000000, month=0, startDate=Mon Apr 28 00:00:00 PDT 2025, tasks=[], dailyTimes=[], daysOfMonth=[], yearlyDates=[]) has been created in household with id - 1
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:32:56 [main] INFO  c.c.f.h.c.MaintenanceTaskControllerTest - Starting MaintenanceTaskControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 12076 (started by Administrator in E:\household)
2025-04-21 23:32:56 [main] INFO  c.c.f.h.c.MaintenanceTaskControllerTest - The following 1 profile is active: "local"
2025-04-21 23:32:56 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: d9adaf38-e7ce-45e1-a6d1-3dc9c3b0e12a

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 23:32:56 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4a57771a, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5a8a98c7, org.springframework.security.web.context.SecurityContextPersistenceFilter@3f5b2aeb, org.springframework.security.web.header.HeaderWriterFilter@6160714c, org.springframework.security.web.csrf.CsrfFilter@2d34798d, org.springframework.security.web.authentication.logout.LogoutFilter@4183a26f, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@3601fb92, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@18537545, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@636e356f, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@64434d5c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@258350de, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@478bbf33, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1db9adf3, org.springframework.security.web.session.SessionManagementFilter@31add542, org.springframework.security.web.access.ExceptionTranslationFilter@53f92771, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@32144b3c]
2025-04-21 23:32:56 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:56 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:56 [main] INFO  c.c.f.h.c.MaintenanceTaskControllerTest - Started MaintenanceTaskControllerTest in 0.263 seconds (JVM running for 6.46)
2025-04-21 23:32:56 [main] ERROR c.c.f.h.c.MaintenanceTaskController - Household with id - 999 does not exist
2025-04-21 23:32:56 [main] INFO  c.c.f.h.c.MembersControllerTest - Starting MembersControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 12076 (started by Administrator in E:\household)
2025-04-21 23:32:56 [main] INFO  c.c.f.h.c.MembersControllerTest - The following 1 profile is active: "local"
2025-04-21 23:32:57 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: fc82a47f-35cc-45ae-80aa-a2a91a54f8a9

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 23:32:57 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7ac2263e, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@760eb57e, org.springframework.security.web.context.SecurityContextPersistenceFilter@6f7cc804, org.springframework.security.web.header.HeaderWriterFilter@6b542f10, org.springframework.security.web.csrf.CsrfFilter@3e159f12, org.springframework.security.web.authentication.logout.LogoutFilter@b484c37, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@617c9dd7, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@669430f, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@73990c4d, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@3999ea91, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@28459ab8, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@62231c0f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5a2adcd, org.springframework.security.web.session.SessionManagementFilter@7d0335b9, org.springframework.security.web.access.ExceptionTranslationFilter@6af5b172, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1f227c44]
2025-04-21 23:32:57 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:57 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:57 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:57 [main] INFO  c.c.f.h.c.MembersControllerTest - Started MembersControllerTest in 0.228 seconds (JVM running for 6.788)
2025-04-21 23:32:57 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:57 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:57 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 23:32:57 [main] INFO  c.c.f.h.controller.MembersController - Membership created  - Membership(id=null, creationDate=2025-04-21, status=PENDING, membershipRole=REGULAR, user=null, household=null) 
2025-04-21 23:32:57 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:57 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:57 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:57 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:57 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:57 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:57 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:57 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:57 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:57 [main] INFO  c.c.f.h.controller.MembersController - User - User(username=user1, firstName=User, lastName=1, email=user1@gmail.com)  leaving household - 1 
2025-04-21 23:32:57 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:57 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:57 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:57 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 23:32:57 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 23:32:57 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 23:32:57 [main] INFO  c.c.f.h.controller.MembersController - User - User(username=user1, firstName=User, lastName=1, email=user1@gmail.com) accepting invitation for membership with id - 1 in household with id - 1
2025-04-21 23:32:57 [main] INFO  c.c.f.h.c.RegistrationControllerTest - Starting RegistrationControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 12076 (started by Administrator in E:\household)
2025-04-21 23:32:57 [main] INFO  c.c.f.h.c.RegistrationControllerTest - The following 1 profile is active: "local"
